IdAutor,IdDocumento,NomeAutor,AnoLegislativo,CodOriginalidade,DtEntradaSistema,DtPublicacao,Ementa,IdNatureza,NroLegislativo
13083,1000172799,Gil Lancaster,2017,1000172799 101017 1756,2017-10-10T00:00:00-03:00,2017-10-17T00:00:00-02:00,"Inclui no currículo escolar da rede estadual de ensino público, conteúdo relativo aos direitos fundamentais individuais.",1,951
12098,1000172936,Welson Gasparini,2017,1000172936 111017 1316,2017-10-11T00:00:00-03:00,2017-10-12T00:00:00-03:00,"Declara de utilidade pública a ""Associação Presbiteriana de Filantropia de Piracicaba - Projeto Crescer"", naquele Município.",1,944
12098,1000172947,Welson Gasparini,2017,1000172947 111017 1412,2017-10-11T00:00:00-03:00,2017-10-12T00:00:00-03:00,"Dá a denominação de ""Vereador Carlos Domingos Pupim"" à via de acesso SPA 348/334 km 0,00 ao km 3,35 na Rodovia Cândido Portinari, em Batatais.",1,943
12394,1000172963,Carlos Bezerra Jr.,2017,1000172963 111017 1446,2017-10-11T00:00:00-03:00,2017-10-17T00:00:00-02:00,Institui a Política Estadual de Segurança Alimentar e Nutricional - Programa Restaurante Popular.,1,956
24,1000173351,Vitor Sapienza,2017,1000173351 161017 1645,2017-10-16T00:00:00-02:00,2017-10-28T00:00:00-02:00,Acrescenta parágrafos ao artigo 180 da Constituição do Estado de São Paulo.,5,6
50,1000173351,José Zico Prado,2017,1000173351 161017 1645,2017-10-16T00:00:00-02:00,2017-10-28T00:00:00-02:00,Acrescenta parágrafos ao artigo 180 da Constituição do Estado de São Paulo.,5,6
58,1000173351,Roque Barbiere,2017,1000173351 161017 1645,2017-10-16T00:00:00-02:00,2017-10-28T00:00:00-02:00,Acrescenta parágrafos ao artigo 180 da Constituição do Estado de São Paulo.,5,6
67,1000173351,Célia Leão,2017,1000173351 161017 1645,2017-10-16T00:00:00-02:00,2017-10-28T00:00:00-02:00,Acrescenta parágrafos ao artigo 180 da Constituição do Estado de São Paulo.,5,6
94,1000173351,Campos Machado,2017,1000173351 161017 1645,2017-10-16T00:00:00-02:00,2017-10-28T00:00:00-02:00,Acrescenta parágrafos ao artigo 180 da Constituição do Estado de São Paulo.,5,6
137,1000173351,Antonio Salim Curiati,2017,1000173351 161017 1645,2017-10-16T00:00:00-02:00,2017-10-28T00:00:00-02:00,Acrescenta parágrafos ao artigo 180 da Constituição do Estado de São Paulo.,5,6
197,1000173351,Jorge Caruso,2017,1000173351 161017 1645,2017-10-16T00:00:00-02:00,2017-10-28T00:00:00-02:00,Acrescenta parágrafos ao artigo 180 da Constituição do Estado de São Paulo.,5,6
232,1000173351,Roberto Morais,2017,1000173351 161017 1645,2017-10-16T00:00:00-02:00,2017-10-28T00:00:00-02:00,Acrescenta parágrafos ao artigo 180 da Constituição do Estado de São Paulo.,5,6
234,1000173351,Milton Vieira,2017,1000173351 161017 1645,2017-10-16T00:00:00-02:00,2017-10-28T00:00:00-02:00,Acrescenta parágrafos ao artigo 180 da Constituição do Estado de São Paulo.,5,6
236,1000173351,Luiz Carlos Gondim,2017,1000173351 161017 1645,2017-10-16T00:00:00-02:00,2017-10-28T00:00:00-02:00,Acrescenta parágrafos ao artigo 180 da Constituição do Estado de São Paulo.,5,6
418,1000173351,Ana do Carmo,2017,1000173351 161017 1645,2017-10-16T00:00:00-02:00,2017-10-28T00:00:00-02:00,Acrescenta parágrafos ao artigo 180 da Constituição do Estado de São Paulo.,5,6
442,1000173351,Afonso Lobato,2017,1000173351 161017 1645,2017-10-16T00:00:00-02:00,2017-10-28T00:00:00-02:00,Acrescenta parágrafos ao artigo 180 da Constituição do Estado de São Paulo.,5,6
454,1000173351,Rogério Nogueira,2017,1000173351 161017 1645,2017-10-16T00:00:00-02:00,2017-10-28T00:00:00-02:00,Acrescenta parágrafos ao artigo 180 da Constituição do Estado de São Paulo.,5,6
10588,1000173351,André Soares,2017,1000173351 161017 1645,2017-10-16T00:00:00-02:00,2017-10-28T00:00:00-02:00,Acrescenta parágrafos ao artigo 180 da Constituição do Estado de São Paulo.,5,6
10597,1000173351,Edson Giriboni,2017,1000173351 161017 1645,2017-10-16T00:00:00-02:00,2017-10-28T00:00:00-02:00,Acrescenta parágrafos ao artigo 180 da Constituição do Estado de São Paulo.,5,6
10601,1000173351,Chico Sardelli,2017,1000173351 161017 1645,2017-10-16T00:00:00-02:00,2017-10-28T00:00:00-02:00,Acrescenta parágrafos ao artigo 180 da Constituição do Estado de São Paulo.,5,6
10622,1000173351,Roberto Massafera,2017,1000173351 161017 1645,2017-10-16T00:00:00-02:00,2017-10-28T00:00:00-02:00,Acrescenta parágrafos ao artigo 180 da Constituição do Estado de São Paulo.,5,6
12098,1000173351,Welson Gasparini,2017,1000173351 161017 1645,2017-10-16T00:00:00-02:00,2017-10-28T00:00:00-02:00,Acrescenta parágrafos ao artigo 180 da Constituição do Estado de São Paulo.,5,6
12380,1000173351,Itamar Borges,2017,1000173351 161017 1645,2017-10-16T00:00:00-02:00,2017-10-28T00:00:00-02:00,Acrescenta parágrafos ao artigo 180 da Constituição do Estado de São Paulo.,5,6
12381,1000173351,André do Prado,2017,1000173351 161017 1645,2017-10-16T00:00:00-02:00,2017-10-28T00:00:00-02:00,Acrescenta parágrafos ao artigo 180 da Constituição do Estado de São Paulo.,5,6
12386,1000173351,Alencar Santana Braga,2017,1000173351 161017 1645,2017-10-16T00:00:00-02:00,2017-10-28T00:00:00-02:00,Acrescenta parágrafos ao artigo 180 da Constituição do Estado de São Paulo.,5,6
12392,1000173351,Carlão Pignatari,2017,1000173351 161017 1645,2017-10-16T00:00:00-02:00,2017-10-28T00:00:00-02:00,Acrescenta parágrafos ao artigo 180 da Constituição do Estado de São Paulo.,5,6
12409,1000173351,Orlando Bolçone,2017,1000173351 161017 1645,2017-10-16T00:00:00-02:00,2017-10-28T00:00:00-02:00,Acrescenta parágrafos ao artigo 180 da Constituição do Estado de São Paulo.,5,6
12419,1000173351,Sebastião Santos,2017,1000173351 161017 1645,2017-10-16T00:00:00-02:00,2017-10-28T00:00:00-02:00,Acrescenta parágrafos ao artigo 180 da Constituição do Estado de São Paulo.,5,6
12420,1000173351,Leci Brandão,2017,1000173351 161017 1645,2017-10-16T00:00:00-02:00,2017-10-28T00:00:00-02:00,Acrescenta parágrafos ao artigo 180 da Constituição do Estado de São Paulo.,5,6
12425,1000173351,Doutor Ulysses,2017,1000173351 161017 1645,2017-10-16T00:00:00-02:00,2017-10-28T00:00:00-02:00,Acrescenta parágrafos ao artigo 180 da Constituição do Estado de São Paulo.,5,6
13077,1000173351,Delegado Olim,2017,1000173351 161017 1645,2017-10-16T00:00:00-02:00,2017-10-28T00:00:00-02:00,Acrescenta parágrafos ao artigo 180 da Constituição do Estado de São Paulo.,5,6
13080,1000173351,Caio França,2017,1000173351 161017 1645,2017-10-16T00:00:00-02:00,2017-10-28T00:00:00-02:00,Acrescenta parágrafos ao artigo 180 da Constituição do Estado de São Paulo.,5,6
13081,1000173351,Clélia Gomes,2017,1000173351 161017 1645,2017-10-16T00:00:00-02:00,2017-10-28T00:00:00-02:00,Acrescenta parágrafos ao artigo 180 da Constituição do Estado de São Paulo.,5,6
13089,1000173351,Luiz Fernando T. Ferreira,2017,1000173351 161017 1645,2017-10-16T00:00:00-02:00,2017-10-28T00:00:00-02:00,Acrescenta parágrafos ao artigo 180 da Constituição do Estado de São Paulo.,5,6
13092,1000173351,Márcio Camargo,2017,1000173351 161017 1645,2017-10-16T00:00:00-02:00,2017-10-28T00:00:00-02:00,Acrescenta parágrafos ao artigo 180 da Constituição do Estado de São Paulo.,5,6
13093,1000173351,Marcos Damasio,2017,1000173351 161017 1645,2017-10-16T00:00:00-02:00,2017-10-28T00:00:00-02:00,Acrescenta parágrafos ao artigo 180 da Constituição do Estado de São Paulo.,5,6
13095,1000173351,Coronel Telhada,2017,1000173351 161017 1645,2017-10-16T00:00:00-02:00,2017-10-28T00:00:00-02:00,Acrescenta parágrafos ao artigo 180 da Constituição do Estado de São Paulo.,5,6
13096,1000173351,Paulo Correa Jr,2017,1000173351 161017 1645,2017-10-16T00:00:00-02:00,2017-10-28T00:00:00-02:00,Acrescenta parágrafos ao artigo 180 da Constituição do Estado de São Paulo.,5,6
13097,1000173351,Ricardo Madalena,2017,1000173351 161017 1645,2017-10-16T00:00:00-02:00,2017-10-28T00:00:00-02:00,Acrescenta parágrafos ao artigo 180 da Constituição do Estado de São Paulo.,5,6
13106,1000173351,Coronel Camilo,2017,1000173351 161017 1645,2017-10-16T00:00:00-02:00,2017-10-28T00:00:00-02:00,Acrescenta parágrafos ao artigo 180 da Constituição do Estado de São Paulo.,5,6
13113,1000173351,Gileno Gomes,2017,1000173351 161017 1645,2017-10-16T00:00:00-02:00,2017-10-28T00:00:00-02:00,Acrescenta parágrafos ao artigo 180 da Constituição do Estado de São Paulo.,5,6
13114,1000173351,Celso Nascimento,2017,1000173351 161017 1645,2017-10-16T00:00:00-02:00,2017-10-28T00:00:00-02:00,Acrescenta parágrafos ao artigo 180 da Constituição do Estado de São Paulo.,5,6
1000000081,1000173351,Gilmar Gimenes,2017,1000173351 161017 1645,2017-10-16T00:00:00-02:00,2017-10-28T00:00:00-02:00,Acrescenta parágrafos ao artigo 180 da Constituição do Estado de São Paulo.,5,6
1000000082,1000173351,Junior Aprillanti,2017,1000173351 161017 1645,2017-10-16T00:00:00-02:00,2017-10-28T00:00:00-02:00,Acrescenta parágrafos ao artigo 180 da Constituição do Estado de São Paulo.,5,6
1000000083,1000173351,Marco Vinholi,2017,1000173351 161017 1645,2017-10-16T00:00:00-02:00,2017-10-28T00:00:00-02:00,Acrescenta parágrafos ao artigo 180 da Constituição do Estado de São Paulo.,5,6
202,1000173570,João Caramez,2017,1000173570 171017 1837,2017-10-17T00:00:00-02:00,2017-10-20T00:00:00-02:00,Classifica Porto Ferreira como Município de Interesse Turístico.,1,966
12098,1000173572,Welson Gasparini,2017,1000173572 171017 1543,2017-10-17T00:00:00-02:00,2017-11-08T00:00:00-02:00,"Declara de utilidade pública a ""Casa da Criança e do Adolescente de Valinhos - Grupo Gente Novo Rumo"", em Valinhos.",1,1013
13078,1000173578,Cezinha de Madureira,2017,1000173578 171017 1550,2017-10-17T00:00:00-02:00,2017-10-19T00:00:00-02:00,"Declara de utilidade pública o ""Instituto de Desenvolvimento Educacional e Assistência Social - IDEAS"", na Capital.",1,962
1000000082,1000173665,Junior Aprillanti,2017,1000173665 191017 1516,2017-10-17T00:00:00-02:00,2017-10-25T00:00:00-02:00,Determina que as instituições financeiras localizadas no Estado apresentem através de relatório prévio os débitos tarifários a serem descontados em conta com anuência do correntista.,1,986
1000000083,1000173685,Marco Vinholi,2017,1000173685 181017 0936,2017-10-18T00:00:00-02:00,2017-10-20T00:00:00-02:00,"Autoriza o Poder Executivo a implantar a Política Estadual Paulista de Transporte Público Intermunicipal Gratuito, para alunos regularmente matriculados nas redes públicas de Educação Básica e Ensino Superior.",1,963
13106,1000174301,Coronel Camilo,2017,1000174301 181017 1153,2017-10-18T00:00:00-02:00,2017-10-20T00:00:00-02:00,"Institui o ""Dia do Policial Militar do Choque"".",1,967
94,1000174383,Campos Machado,2017,1000174383 181017 1530,2017-10-18T00:00:00-02:00,2017-10-20T00:00:00-02:00,"Dispõe sobre a obrigatoriedade de as provas de redação e interpretação de texto em concursos públicos, vestibulares e processos seletivos de qualquer natureza, a que se submetam pessoas com deficiência auditiva, serem corrigidas por profissionais com formação em Língua Brasileira de Sinais - LIBRAS.",1,968
12394,1000175268,Carlos Bezerra Jr.,2017,1000175268 191017 1533,2017-10-19T00:00:00-02:00,2017-10-20T00:00:00-02:00,"Dá a denominação de ""Joel Paulino Alves"" à passarela localizada no km 317 da Rodovia Anhanguera - SP 330, em Ribeirão Preto.",1,970
12392,1000176007,Carlão Pignatari,2017,1000176007 231017 1509,2017-10-23T00:00:00-02:00,2017-10-24T00:00:00-02:00,Classifica Caçapava como Município de Interesse Turístico.,1,978
13094,1000176027,Marta Costa,2017,1000176027 231017 1656,2017-10-23T00:00:00-02:00,2017-10-25T00:00:00-02:00,Institui a Campanha Estadual de Conscientização e Incentivo ao Diagnóstico Precoce do Retinoblastoma.,1,980
13094,1000176028,Marta Costa,2017,1000176028 231017 1659,2017-10-23T00:00:00-02:00,2017-10-25T00:00:00-02:00,Institui a Campanha Estadual de Conscientização sobre o consumo de Opioides.,1,984
13094,1000176029,Marta Costa,2017,1000176029 231017 1701,2017-10-23T00:00:00-02:00,2017-10-25T00:00:00-02:00,"Institui a Campanha Estadual de Conscientização sobre o consumo de medicamentos ""Anorexígenos"".",1,983
13094,1000176031,Marta Costa,2017,1000176031 231017 1703,2017-10-23T00:00:00-02:00,2017-10-25T00:00:00-02:00,"Institui a Campanha Estadual de Conscientização sobre o consumo do medicamento ""Ritalina"" ou ""Pílula da Inteligência"".",1,979
13094,1000176033,Marta Costa,2017,1000176033 231017 1707,2017-10-23T00:00:00-02:00,2017-10-25T00:00:00-02:00,"Institui a Campanha Estadual de Conscientização sobre o consumo do medicamento ""OxyContin"".",1,982
13094,1000176035,Marta Costa,2017,1000176035 231017 1708,2017-10-23T00:00:00-02:00,2017-10-25T00:00:00-02:00,"Institui a Campanha Estadual de Conscientização sobre o consumo do medicamento ""OxyFast"".",1,981
13094,1000176037,Marta Costa,2017,1000176037 231017 1711,2017-10-23T00:00:00-02:00,2017-10-25T00:00:00-02:00,"Institui a Campanha Estadual de Conscientização sobre o consumo do medicamento ""Percocet"".",1,985
94,1000176061,Campos Machado,2017,1000176061 241017 1242,2017-10-23T00:00:00-02:00,2017-10-26T00:00:00-02:00,"Torna obrigatório aos proprietários de bares, restaurantes e similares, disponibilizarem em seus estabelecimentos o mobiliário adequado à acessibilidade dos cadeirantes.",1,988
10601,1000177230,Chico Sardelli,2017,1000177230 241017 1109,2017-10-24T00:00:00-02:00,2017-10-27T00:00:00-02:00,"Dá a denominação de ""Tenente PM Ruytemberg Rocha"" ao Vigésimo Sétimo Batalhão de Polícia Militar do Interior (27º BPM/I), em Jaú.",1,997
13114,1000177230,Celso Nascimento,2017,1000177230 241017 1109,2017-10-24T00:00:00-02:00,2017-10-27T00:00:00-02:00,"Dá a denominação de ""Tenente PM Ruytemberg Rocha"" ao Vigésimo Sétimo Batalhão de Polícia Militar do Interior (27º BPM/I), em Jaú.",1,997
12420,1000177281,Leci Brandão,2017,1000177281 241017 1307,2017-10-24T00:00:00-02:00,2017-10-26T00:00:00-02:00,"Declara de utilidade pública o ""Instituto Internacional de Integração e Desenvolvimento Humano - Arka"", em Capivari.",1,989
13089,1000177302,Luiz Fernando T. Ferreira,2017,1000177302 241017 1443,2017-10-24T00:00:00-02:00,2017-10-26T00:00:00-02:00,"Autoriza o Poder Executivo a celebrar termo de parceria ou forma corretada com estabelecimentos particulares que ministrem aulas de língua inglesa, em benefício dos alunos e professores das escolas públicas da rede estadual de ensino, de nível fundamental e médio.",1,991
13089,1000177304,Luiz Fernando T. Ferreira,2017,1000177304 241017 1445,2017-10-24T00:00:00-02:00,2017-10-26T00:00:00-02:00,"Autoriza o Poder Executivo a celebrar termo de parceria ou forma corretada com estabelecimentos particulares que disponham de plataforma digital de ensino, em benefício dos alunos e professores das escolas públicas da rede estadual de ensino, de nível fundamental e médio.",1,990
1000000082,1000177311,Junior Aprillanti,2017,1000177311 241017 1504,2017-10-24T00:00:00-02:00,2017-10-26T00:00:00-02:00,"Declara de utilidade pública a ""Associação Beneficente Mão Amiga de São Pedro"", naquele Município.",1,994
1000000082,1000177361,Junior Aprillanti,2017,1000177361 241017 1522,2017-10-24T00:00:00-02:00,2017-10-26T00:00:00-02:00,"Dá a denominação de ""Pastora Ana Lúcia Conceição Santos"" à rotatória localizada no km 181 + 500 m, da Rodovia Geraldo de Barros - SP 304, em São Pedro.",1,993
12414,1000177726,Rodrigo Moraes,2017,1000177726 251017 1715,2017-10-25T00:00:00-02:00,2017-11-09T00:00:00-02:00,Proíbe exposições artísticas ou culturais com teor pornográfico em espaços públicos no Estado.,1,1020
1000000082,1000177729,Junior Aprillanti,2017,1000177729 251017 1954,2017-10-25T00:00:00-02:00,2017-10-27T00:00:00-02:00,"Torna obrigatório ao Detran - SP fornecer aos municípios listagem contendo todas as informações dos serviços de guinchos e reboques efetuados a terceiros, a fim de os municípios apurarem a tributação para cobrança do ISS.",1,1000
10592,1000178380,Carlos Giannazi,2017,1000178380 261017 1146,2017-10-26T00:00:00-02:00,2017-10-27T00:00:00-02:00,Declara o educador Paulo Freire como o Patrono da Educação Paulista.,1,998
1000000082,1000178397,Junior Aprillanti,2017,1000178397 081117 1246,2017-10-26T00:00:00-02:00,2017-11-15T00:00:00-02:00,"Proíbe o uso de aparelhos eletrônicos, celulares, tablets, smartphones e correlatos por servidores públicos e privados em hospitais e demais congêneres no Estado.",1,1028
12416,1000178425,João Paulo Rillo,2017,,2017-10-26T00:00:00-02:00,2017-10-26T00:00:00-02:00,"Institui o mês ""Janeiro Branco"", dedicado à realização de ações educativas para a difusão da saúde mental, no Estado.",1,995
12416,1000178429,João Paulo Rillo,2017,,2017-10-26T00:00:00-02:00,2017-10-26T00:00:00-02:00,"Altera a Lei nº 14.984, de 2013, que dispõe sobre o pagamento de indenização por morte ou invalidez e a contratação de seguro de vida em grupo.",1,996
94,1000178435,Campos Machado,2017,1000178435 261017 1525,2017-10-26T00:00:00-02:00,2017-10-27T00:00:00-02:00,"Institui o ""Dia Estadual do Desmontador de Veículos e Revendedores de Autopeças"".",1,999
12788,1000178467,Ramalho da Construção,2017,1000178467 311017 1713,2017-10-26T00:00:00-02:00,2017-11-08T00:00:00-02:00,"Institui, no Estado, abril como o mês dedicado à segurança do trabalho, denominando-o ""Abril Verde"".",1,1015
31,1000179786,Vaz de Lima,2017,1000179786 271017 1852,2017-10-27T00:00:00-02:00,2017-11-01T00:00:00-02:00,"Incluam-se parágrafos no artigo 162 da Constituição do Estado, que dispõe sobre o Sistema Tributário Estadual.",5,7
58,1000179786,Roque Barbiere,2017,1000179786 271017 1852,2017-10-27T00:00:00-02:00,2017-11-01T00:00:00-02:00,"Incluam-se parágrafos no artigo 162 da Constituição do Estado, que dispõe sobre o Sistema Tributário Estadual.",5,7
